2026-04-30 14:42:48,678 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260430_144248.*
2026-04-30 16:32:50,605 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-04-30 16:35:11,405 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-04-30 16:35:11,462 | INFO     | src.audio.capture | Mic stream closed.
2026-04-30 16:35:11,712 | INFO     | src.utils.file_handler | Session closed. 0 utterance(s) saved.
2026-04-30 16:35:24,503 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260430_163524.*
2026-04-30 16:35:24,509 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-04-30 16:35:24,868 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-04-30 16:37:45,506 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-04-30 16:37:45,567 | INFO     | src.audio.capture | Mic stream closed.
2026-04-30 16:37:45,787 | INFO     | src.utils.file_handler | Session closed. 0 utterance(s) saved.
2026-04-30 16:37:55,143 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260430_163755.*
2026-04-30 16:37:55,148 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-04-30 16:37:55,457 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-04-30 16:43:11,081 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-04-30 16:43:11,142 | INFO     | src.audio.capture | Mic stream closed.
2026-04-30 16:43:11,389 | INFO     | src.utils.file_handler | Session closed. 8 utterance(s) saved.
2026-04-30 16:43:17,102 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260430_164317.*
2026-04-30 16:43:17,107 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-04-30 16:43:17,438 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-01 11:51:22,132 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260501_115122.*
2026-05-01 11:51:22,139 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-01 11:51:22,903 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-01 11:57:30,466 | ERROR    | src.transcription.whisper_client | Groq error (attempt 1): Connection error.
2026-05-01 12:24:18,132 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-01 12:24:18,188 | INFO     | src.audio.capture | Mic stream closed.
2026-05-01 12:24:18,433 | INFO     | src.utils.file_handler | Session closed. 45 utterance(s) saved.
2026-05-01 12:24:28,927 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260501_122428.*
2026-05-01 12:24:28,933 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-01 12:24:29,234 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-01 12:31:13,890 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260501_123113.*
2026-05-01 12:31:13,899 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-01 12:32:54,880 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260501_123254.*
2026-05-01 12:32:54,886 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-01 12:32:55,168 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-01 12:34:28,193 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-01 12:34:28,250 | INFO     | src.audio.capture | Mic stream closed.
2026-05-01 12:34:28,490 | INFO     | src.utils.file_handler | Session closed. 6 utterance(s) saved.
2026-05-05 12:35:45,276 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_123545.*
2026-05-05 12:35:45,294 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 12:35:54,370 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 12:35:54,384 | INFO     | src.audio.capture | Mic stream closed.
2026-05-05 12:35:54,412 | INFO     | src.utils.file_handler | Session closed. 0 utterance(s) saved.
2026-05-05 12:36:03,289 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_123603.*
2026-05-05 12:36:03,293 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 12:36:15,424 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 12:36:22,419 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 12:36:48,027 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 12:36:49,712 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 12:36:49,913 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 12:36:50,125 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 12:36:55,663 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 12:36:55,667 | INFO     | src.audio.capture | Mic stream closed.
2026-05-05 12:36:55,677 | INFO     | src.utils.file_handler | Session closed. 0 utterance(s) saved.
2026-05-05 12:37:10,969 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_123710.*
2026-05-05 12:37:10,972 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 12:37:11,363 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-05 12:37:24,855 | ERROR    | src.transcription.pipeline | Transcription error: st.session_state has no attribute "utterances". Did you forget to initialize it? More info: https://docs.streamlit.io/develop/concepts/architecture/session-state#initialization
2026-05-05 12:37:27,318 | ERROR    | src.transcription.pipeline | Transcription error: st.session_state has no attribute "utterances". Did you forget to initialize it? More info: https://docs.streamlit.io/develop/concepts/architecture/session-state#initialization
2026-05-05 12:37:31,703 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 12:37:31,760 | INFO     | src.audio.capture | Mic stream closed.
2026-05-05 12:37:31,773 | INFO     | src.utils.file_handler | Session closed. 0 utterance(s) saved.
2026-05-05 12:43:22,635 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_124322.*
2026-05-05 12:43:22,652 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 12:43:33,505 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 12:43:33,509 | INFO     | src.audio.capture | Mic stream closed.
2026-05-05 12:43:33,518 | INFO     | src.utils.file_handler | Session closed. 0 utterance(s) saved.
2026-05-05 12:43:44,833 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_124344.*
2026-05-05 12:43:44,837 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 12:43:45,279 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-05 12:46:16,593 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 12:46:16,622 | INFO     | src.audio.capture | Mic stream closed.
2026-05-05 12:46:16,872 | INFO     | src.utils.file_handler | Session closed. 10 utterance(s) saved.
2026-05-05 12:58:32,850 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_125832.*
2026-05-05 12:58:32,872 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 12:58:34,259 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-05 12:59:12,554 | ERROR    | src.transcription.whisper_client | Groq error (attempt 1): Request timed out.
2026-05-05 12:59:58,024 | ERROR    | src.transcription.whisper_client | Groq error (attempt 2): Connection error.
2026-05-05 13:00:13,232 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 13:00:13,298 | INFO     | src.audio.capture | Mic stream closed.
2026-05-05 13:00:18,301 | INFO     | src.utils.file_handler | Session closed. 0 utterance(s) saved.
2026-05-05 13:00:48,570 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_130048.*
2026-05-05 13:00:48,578 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 13:02:20,671 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 13:02:20,678 | INFO     | src.audio.capture | Mic stream closed.
2026-05-05 13:02:20,700 | INFO     | src.utils.file_handler | Session closed. 0 utterance(s) saved.
2026-05-05 13:05:02,599 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_130502.*
2026-05-05 13:05:02,609 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 13:05:02,945 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-05 13:05:54,028 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 13:05:54,069 | INFO     | src.audio.capture | Mic stream closed.
2026-05-05 13:05:59,075 | INFO     | src.utils.file_handler | Session closed. 1 utterance(s) saved.
2026-05-05 13:06:42,747 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_130642.*
2026-05-05 13:06:42,753 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 13:12:54,059 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_131254.*
2026-05-05 13:12:54,069 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 13:16:51,592 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_131651.*
2026-05-05 13:16:51,603 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 13:22:00,859 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_132200.*
2026-05-05 13:22:00,867 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 13:23:25,448 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_132325.*
2026-05-05 13:23:25,458 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 13:29:43,801 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_132943.*
2026-05-05 13:29:43,810 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 13:35:07,687 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_133507.*
2026-05-05 13:35:07,698 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 13:35:07,767 | INFO     | src.audio.capture | Using device index: 0
2026-05-05 13:35:08,963 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-05 13:38:12,918 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_133812.*
2026-05-05 13:38:12,926 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 13:38:13,049 | INFO     | src.audio.capture | Using device index: 0
2026-05-05 13:38:14,264 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-05 13:47:43,600 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 15:43:17,258 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_154317.*
2026-05-05 15:43:17,271 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 15:43:17,676 | INFO     | src.audio.capture | Using device index: 0
2026-05-05 15:43:18,987 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-05 15:53:10,857 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_155310.*
2026-05-05 15:53:10,869 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 15:53:10,947 | INFO     | src.audio.capture | Using device index: 0
2026-05-05 15:53:12,186 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-05 15:54:44,220 | ERROR    | src.transcription.whisper_client | Groq error (attempt 1): Connection error.
2026-05-05 16:02:32,492 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_160232.*
2026-05-05 16:02:32,501 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 16:02:32,597 | INFO     | src.audio.capture | Using device index: 0
2026-05-05 16:02:33,848 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-05 16:04:16,465 | ERROR    | src.transcription.whisper_client | Groq error (attempt 1): Connection error.
2026-05-05 16:04:33,096 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 16:04:33,135 | INFO     | src.audio.capture | Mic stream closed.
2026-05-05 16:04:38,140 | INFO     | src.utils.file_handler | Session closed. 0 utterance(s) saved.
2026-05-05 16:05:34,331 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_160534.*
2026-05-05 16:05:34,341 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 16:05:34,400 | INFO     | src.audio.capture | Using device index: 0
2026-05-05 16:05:35,716 | INFO     | src.transcription.pipeline | [bold green]Pipeline started[/bold green] — speak now. Press Ctrl+C to stop.
2026-05-05 16:06:16,608 | INFO     | src.transcription.pipeline | Shutting down pipeline…
2026-05-05 16:06:16,644 | INFO     | src.audio.capture | Mic stream closed.
2026-05-05 16:06:21,649 | INFO     | src.utils.file_handler | Session closed. 0 utterance(s) saved.
2026-05-05 16:06:39,746 | ERROR    | src.transcription.whisper_client | Groq error (attempt 1): Connection error.
2026-05-05 16:07:00,481 | INFO     | src.utils.file_handler | Transcript session started → output/transcripts/session_20260505_160700.*
2026-05-05 16:07:00,484 | INFO     | src.audio.capture | Opening mic stream — 16000Hz, 480 samples/chunk
2026-05-05 16:07:00,602 | INFO     | src.audio.capture | Using device index: 0
